Appliances,Lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
20,0,19.89,45.4,19.2,45,20.5,44.29,19.2,46.4333333333,17.5,53,10.5333333333,99.9,17.5,43.4,18.1222222222,49.9,17.1,48.79,10.05,762.2,90,6.5,42,8.5
40,0,19.9633333333,45.4,19.2,45,20.5,44.29,19.2,46.5,17.5,52.9777777778,10.6,99.9,17.5,43.4055555556,18.1222222222,49.9388888889,17.1666666667,48.79,10.0666666667,762.1666666667,89.6666666667,6.6666666667,34.6666666667,8.4666666667
40,0,19.89,45.4,19.2,45.03,20.4266666667,44.23,19.2,46.59,17.5222222222,52.9777777778,10.69,99.9,17.5,43.4166666667,18.1,49.9888888889,17.1,48.79,10.0833333333,762.1333333333,89.3333333333,6.8333333333,27.3333333333,8.4333333333
40,0,19.89,45.4666666667,19.2,45.09,20.4266666667,44.2666666667,19.1333333333,46.59,17.5,53,10.8,99.9,17.5,43.4833333333,18.1222222222,50,17.1,48.79,10.1,762.1,89,7,20,8.4
50,0,19.89,45.5,19.2,45.09,20.4266666667,44.3266666667,19.1,46.59,17.5,53,10.9333333333,99.9,17.5,43.5,18.1,50,17.1333333333,48.7,10.1666666667,762.0333333333,87.8333333333,7.1666666667,21.1666666667,8.25
40,0,19.89,45.5,19.2,45.09,20.39,44.29,19.1,46.6725,17.5,53,11.1,99.7,17.5,43.5,18.1111111111,50,17.175,48.7,10.2333333333,761.9666666667,86.6666666667,7.3333333333,22.3333333333,8.1
50,0,19.89,45.5,19.2,45.09,20.39,44.29,19.1,46.7,17.5111111111,53,11.1,98.4333333333,17.5,43.5,18.1111111111,50,17.1666666667,48.7,10.3,761.9,85.5,7.5,23.5,7.95
50,0,19.89,45.5,19.2,45.09,20.5,44.4,19.1,46.79,17.5111111111,52.9611111111,11.13,97.3933333333,17.5,43.5,18.1,50,17.1,48.7,10.3666666667,761.8333333333,84.3333333333,7.6666666667,24.6666666667,7.8
40,0,19.89,45.5,19.2,45.09,20.5,44.4,19.1,46.79,17.5,52.9222222222,11.2633333333,95.3266666667,17.5,43.5,18.1055555556,50,17.1,48.7,10.4333333333,761.7666666667,83.1666666667,7.8333333333,25.8333333333,7.65
40,0,19.89,45.5,19.2,45.03,20.5,44.4,19.0666666667,46.76,17.5166666667,52.9,11.4266666667,93.3,17.5,43.4888888889,18.1333333333,50,17.1333333333,48.7,10.5,761.7,82,8,27,7.5
40,0,19.8233333333,45.4333333333,19.2,45.09,20.5,44.4,19.0666666667,46.76,17.5388888889,52.9333333333,11.5666666667,90.8933333333,17.5,43.4888888889,18.1666666667,50,17.2,48.7,10.6,761.6,81,8,27,7.4166666667
40,0,19.89,45.5,19.2,45.03,20.5,44.4,19,46.7,17.5944444444,52.9111111111,11.7266666667,87.3966666667,17.5,43.5,18.2,49.9888888889,17.2,48.59,10.7,761.5,80,8,27,7.3333333333
50,0,19.89,45.5,19.2,45,20.5,44.4,19,46.7,17.6,52.9,11.86,85.2566666667,17.5388888889,43.5,18.2,49.9277777778,17.2,48.59,10.8,761.4,79,8,27,7.25
50,0,19.89,45.5,19.2,45,20.5,44.4,19,46.6633333333,17.5555555556,52.9,12.0633333333,83.1666666667,17.5888888889,43.4105555556,18.2,49.8205555556,17.2,48.56,10.9,761.3,78,8,27,7.1666666667
30,0,19.89,45.5,19.2,44.9666666667,20.5,44.29,19,46.59,17.5666666667,52.9,12.19,81.5,17.6,43.3266666667,18.2,49.775,17.2,48.5,11,761.2,77,8,27,7.0833333333
20,0,19.89,45.4333333333,19.26,44.9666666667,20.5,44.29,19.0333333333,46.6266666667,17.5888888889,52.8938888889,12.19,79.2333333333,17.6,43.28,18.215,49.715,17.2,48.5,11.1,761.1,76,8,27,7
20,0,19.89,45.4,19.2,44.9,20.5,44.26,19.1,46.6266666667,17.6,52.8633333333,12.3233333333,79.9666666667,17.6277777778,43.24,18.245,49.6822222222,17.26,48.5,11.05,761.05,75.6666666667,8.3333333333,27.3333333333,6.9
30,0,19.89,45.4,19.2,44.8266666667,20.5,44.2,19.0333333333,46.4666666667,17.5777777778,52.8022222222,12.36,78.5333333333,17.7,43.285,18.235,49.6044444444,17.29,48.5,11,761,75.3333333333,8.6666666667,27.6666666667,6.8
40,0,19.89,45.29,19.29,44.845,20.39,44.2,19.1,46.4,17.6,52.79,12.3,78.7933333333,17.7,43.23,18.26,49.555,17.23,48.4333333333,10.95,760.95,75,9,28,6.7
50,0,19.89,45.29,19.29,44.79,20.39,44.2,19,46.26,17.6,52.79,12.1,76.9566666667,17.705,43.1816666667,18.29,49.51,17.29,48.4,10.9,760.9,74.6666666667,9.3333333333,28.3333333333,6.6
40,0,19.89,45.29,19.29,44.79,20.39,44.2,19,46.2,17.6,52.79,11.96,77.43,17.78,43.09,18.29,49.4388888889,17.29,48.4,10.85,760.85,74.3333333333,9.6666666667,28.6666666667,6.5
50,0,19.9266666667,45.2,19.29,44.79,20.39,44.26,19,46.1633333333,17.6,52.78,11.845,77.945,17.79,43.015,18.29,49.4,17.29,48.4,10.8,760.8,74,10,29,6.4
50,0,19.9266666667,45.2,19.29,44.79,20.39,44.2,19,46.09,17.6,52.745,11.6266666667,77.9333333333,17.79,42.9722222222,18.3344444444,49.3327777778,17.29,48.3266666667,10.6833333333,760.7666666667,74.5,9.6666666667,30.8333333333,6.3666666667
40,0,19.9633333333,45.2,19.29,44.76,20.4633333333,44.26,19,46,17.6,52.75,11.4266666667,78.2,17.79,42.8816666667,18.3344444444,49.28,17.29,48.29,10.5666666667,760.7333333333,75,9.3333333333,32.6666666667,6.3333333333
50,0,19.9633333333,45.3333333333,19.29,44.7,20.5,44.26,19,45.925,17.6,52.7,11.2633333333,78.6933333333,17.79,42.79,18.29,49.225,17.29,48.29,10.45,760.7,75.5,9,34.5,6.3
40,0,19.9633333333,45.4666666667,19.29,44.7,20.5,44.2,19,45.9,17.6,52.72,11.13,77.5666666667,17.79,42.765,18.3344444444,49.2,17.29,48.23,10.3333333333,760.6666666667,76,8.6666666667,36.3333333333,6.2666666667
30,0,19.9633333333,45.4,19.29,44.7,20.5,44.23,19,45.79,17.6,52.7,10.9633333333,78.5933333333,17.79,42.71,18.29,49.1327777778,17.29,48.2,10.2166666667,760.6333333333,76.5,8.3333333333,38.1666666667,6.2333333333
50,0,19.9266666667,45.5,19.29,44.6633333333,20.5,44.29,19,45.79,17.5777777778,52.7,10.83,78.7333333333,17.79,42.6816666667,18.29,49.09,17.29,48.2,10.1,760.6,77,8,40,6.2
40,0,19.9266666667,45.5,19.29,44.59,20.445,44.145,19,45.9333333333,17.5777777778,52.7,10.66,80.23,17.79,42.59,18.29,49.09,17.29,48.09,10.05,760.5333333333,76.8333333333,8,40,6.1333333333
50,0,19.89,45.5,19.29,44.6633333333,20.39,44.09,19,46,17.6,52.7,10.5333333333,80.63,17.79,42.59,18.29,49.08,17.29,48.09,10,760.4666666667,76.6666666667,8,40,6.0666666667
40,0,19.89,45.5,19.23,44.59,20.4633333333,44.1633333333,18.9633333333,46.03,17.6,52.7,10.36,81.3,17.79,42.59,18.29,49.025,17.23,48.03,9.95,760.4,76.5,8,40,6
50,0,19.89,45.53,19.2,44.59,20.5,44.2,18.89,46.09,17.5944444444,52.6572222222,10.2266666667,81.4933333333,17.715,42.535,18.29,49,17.23,48.03,9.9,760.3333333333,76.3333333333,8,40,5.9333333333
40,0,19.89,45.53,19.2,44.59,20.5,44.2,18.89,46.09,17.5833333333,52.6022222222,9.9633333333,81.2266666667,17.7,42.5,18.29,49,17.23,48,9.85,760.2666666667,76.1666666667,8,40,5.8666666667
20,0,19.89,45.5,19.2,44.59,20.5,44.2,18.89,46.1633333333,17.5555555556,52.6022222222,9.83,81.56,17.7,42.4833333333,18.29,48.9277777778,17.29,48,9.8,760.2,76,8,40,5.8
20,0,19.89,45.5,19.2,44.59,20.5,44.2,18.89,46.2,17.55,52.59,9.69,81.83,17.715,42.4,18.265,48.8494444444,17.23,47.9333333333,9.8,760.15,75.6666666667,8.1666666667,40,5.7166666667
20,0,19.8566666667,45.43,19.1666666667,44.59,20.39,44,18.8233333333,46.1266666667,17.5,52.59,9.63,81.7633333333,17.705,42.4,18.265,48.8694444444,17.29,48,9.8,760.1,75.3333333333,8.3333333333,40,5.6333333333
40,0,19.8566666667,45.3633333333,19.1,44.59,20.39,44,18.8566666667,46.1633333333,17.5,52.59,9.4633333333,81.4666666667,17.7,42.4,18.26,48.7961111111,17.23,47.8266666667,9.8,760.05,75,8.5,40,5.55
50,0,19.8566666667,45.29,19.1,44.645,20.3566666667,44,18.79,46.09,17.5,52.59,9.39,81.3333333333,17.7,42.3816666667,18.225,48.725,17.23,47.8266666667,9.8,760,74.6666666667,8.6666666667,40,5.4666666667
50,0,19.79,45.2225,19.1,44.59,20.3566666667,44.06,18.79,46.09,17.5,52.59,9.245,81.95,17.7,42.29,18.24,48.7338888889,17.26,47.8633333333,9.8,759.95,74.3333333333,8.8333333333,40,5.3833333333
50,0,19.79,45.2,19.1,44.6633333333,20.39,44,18.79,46.09,17.5,52.565,9.2266666667,81.7,17.7,42.285,18.2,48.6266666667,17.2,47.79,9.8,759.9,74,9,40,5.3
40,0,19.79,45.2,19.0333333333,44.59,20.39,44.06,18.79,46.09,17.5,52.56,9.3,81.56,17.6666666667,42.1733333333,18.2,48.59,17.2,47.7,9.8166666667,759.9166666667,74,9,40,5.3333333333
40,0,19.79,45.1266666667,19.0333333333,44.53,20.39,44,18.79,46.09,17.5,52.51,9.39,81.9333333333,17.6444444444,42.1388888889,18.2,48.59,17.2,47.7,9.8333333333,759.9333333333,74,9,40,5.3666666667
40,0,19.79,45.09,19,44.59,20.39,44,18.76,46.09,17.5,52.53,9.39,82.06,17.65,42.145,18.1777777778,48.59,17.2,47.7,9.85,759.95,74,9,40,5.4
40,0,19.73,45.09,19,44.53,20.3233333333,44,18.7,46.09,17.5,52.53,9.39,82.4266666667,17.6,42.09,18.2,48.59,17.2,47.7,9.8666666667,759.9666666667,74,9,40,5.4333333333
40,0,19.76,45.09,19,44.59,20.3233333333,44,18.7,46.09,17.5,52.5,9.39,83.0933333333,17.6,42.065,18.1722222222,48.59,17.2,47.7,9.8833333333,759.9833333333,74,9,40,5.4666666667
50,0,19.7,45.09,19,44.59,20.3566666667,44,18.7,46.09,17.5,52.5,9.4266666667,83.13,17.6,42.01,18.1111111111,48.59,17.2,47.6633333333,9.9,760,74,9,40,5.5
40,0,19.7,45.09,18.89,44.59,20.3566666667,44,18.7,46.09,17.5,52.5,9.5,83.73,17.6,42.05,18.1,48.6572222222,17.1333333333,47.59,9.85,760,74.6666666667,9,40,5.5833333333
40,0,19.7,45.09,18.89,44.59,20.39,44,18.6666666667,46.09,17.5,52.5,9.5,84.4966666667,17.6,42.065,18.1,48.6633333333,17.1333333333,47.59,9.8,760,75.3333333333,9,40,5.6666666667
20,0,19.7,45.09,18.89,44.59,20.39,44,18.6,46.03,17.5,52.5,9.5,84.9566666667,17.6,42.06,18.1,48.6633333333,17.2,47.59,9.75,760,76,9,40,5.75
20,0,19.7,45.09,18.89,44.6633333333,20.39,43.9333333333,18.6,46.09,17.5,52.5,9.5,85.0633333333,17.6,42.09,18.1,48.7,17.1666666667,47.56,9.7,760,76.6666666667,9,40,5.8333333333
30,0,19.6666666667,45.06,18.89,44.6266666667,20.3566666667,43.8633333333,18.6,46.09,17.5,52.4388888889,9.5,85.2633333333,17.6,42.09,18.1,48.7,17.1,47.5,9.65,760,77.3333333333,9,40,5.9166666667
20,0,19.6,45,18.89,44.7,20.29,43.79,18.6,46.09,17.5,52.4333333333,9.5,85.1,17.6,42.09,18.1,48.7,17.1,47.5,9.6,760,78,9,40,6
50,0,19.6,45,18.79,44.59,20.29,43.79,18.6,46.09,17.5,52.4222222222,9.5666666667,85.4333333333,17.5444444444,42.09,18.0944444444,48.6938888889,17.1,47.5,9.55,760,79.3333333333,8.8333333333,37.3333333333,6.1666666667
50,0,19.6,45,18.8566666667,44.7233333333,20.23,43.73,18.6,46.09,17.4755555556,52.3694444444,9.6,85.2,17.5277777778,42.09,18.0722222222,48.6694444444,17.1,47.5,9.5,760,80.6666666667,8.6666666667,34.6666666667,6.3333333333
60,0,19.6,45,18.79,44.6266666667,20.29,43.9,18.6,46.09,17.5,52.3572222222,9.5333333333,86.3333333333,17.5388888889,42.1022222222,18.0555555556,48.7327777778,17.1,47.5,9.45,760,82,8.5,32,6.5
540,10,19.6,45,18.79,44.7,20.29,43.9,18.6,46.06,17.4877777778,52.2811111111,9.39,88.3666666667,17.5055555556,42.2088888889,18.0166666667,48.715,17.1,47.5,9.4,760,83.3333333333,8.3333333333,29.3333333333,6.6666666667
610,10,19.6,46.0333333333,18.79,44.895,20.29,43.9,18.5333333333,46,17.4877777778,52.1877777778,9.3675,90.1925,17.5,42.3205555556,18,48.775,17.1,47.5,9.35,760,84.6666666667,8.1666666667,26.6666666667,6.8333333333
90,10,19.6666666667,52.0333333333,18.8233333333,47.7266666667,20.29,44.0266666667,18.5,46,17.5,52.385,9.36,91.4233333333,17.5,42.4661111111,18,48.8083333333,17.1,47.5,9.3,760,86,8,24,7
50,10,19.84,57.395,18.9633333333,49.6666666667,20.29,44.4566666667,18.5,46.06,17.5,52.9283333333,9.39,92.23,17.5,42.56,18,48.8877777778,17.1,47.5,9.3333333333,759.95,86,8.1666666667,24.3333333333,7.0333333333
60,10,20,54.8,19.2,50.26,20.29,44.99,18.5,46.03,17.5,53.4661111111,9.39,93.0233333333,17.5,42.6572222222,18,48.95,17.1,47.5,9.3666666667,759.9,86,8.3333333333,24.6666666667,7.0666666667
60,0,20.0666666667,53.4666666667,19.26,50.0666666667,20.3566666667,45.3266666667,18.5,46.09,17.5,53.8461111111,9.39,93.8966666667,17.4755555556,42.71,17.9511111111,49.005,17.1,47.5,9.4,759.85,86,8.5,25,7.1
70,0,20.1333333333,51.9666666667,19.4266666667,49.49,20.3566666667,45.4666666667,18.5,46.09,17.5,53.9994444444,9.39,94.09,17.4755555556,42.8033333333,17.945,49.06,17.1,47.5,9.4333333333,759.8,86,8.6666666667,25.3333333333,7.1333333333
70,0,20.26,51.1,19.6333333333,49.0966666667,20.4266666667,45.6566666667,18.5,46.09,17.5,54.08,9.39,94.4333333333,17.4388888889,42.8677777778,17.9144444444,49.1327777778,17.025,47.425,9.4666666667,759.75,86,8.8333333333,25.6666666667,7.1666666667
60,0,20.39,50.2333333333,19.8233333333,48.4,20.5,45.79,18.5,46.1633333333,17.5,54.09,9.39,94.4333333333,17.4327777778,42.9388888889,17.9144444444,49.2,17.0666666667,47.4666666667,9.5,759.7,86,9,26,7.2
70,0,20.4633333333,49.6333333333,19.9633333333,47.8666666667,20.5,45.8633333333,18.5,46.2,17.5,54.065,9.39,94.7266666667,17.5261111111,44.0816666667,17.89,49.225,17.1,47.53,9.5333333333,759.65,85.5,9,28.3333333333,7.15
40,0,20.6333333333,48.8633333333,20.1333333333,47.2666666667,20.5666666667,45.79,18.5,46.2,17.5,53.9327777778,9.39,94.6,17.9144444444,46.1705555556,17.89,49.28,17.1,47.59,9.5666666667,759.6,85,9,30.6666666667,7.1
40,0,20.7,48.39,20.2,46.7266666667,20.6,45.745,18.5,46.29,17.5,53.8022222222,9.39,94.3666666667,18.3022222222,46.38,17.9144444444,49.29,17.1,47.59,9.6,759.55,84.5,9,33,7.05
40,0,20.79,47.7966666667,20.3233333333,46.3333333333,20.6,45.6633333333,18.5,46.29,17.5,53.6722222222,9.39,93.9666666667,18.5655555556,46.2505555556,17.89,49.29,17.1,47.59,9.6333333333,759.5,84,9,35.3333333333,7
310,30,20.8566666667,47.4633333333,20.4633333333,46,20.5333333333,45.59,18.5,46.29,17.5,53.565,9.39,93.46,18.7727777778,46.1122222222,17.89,49.3083333333,17.1,47.59,9.6666666667,759.45,83.5,9,37.6666666667,6.95
390,40,21,47.0633333333,20.5333333333,45.6333333333,20.5333333333,45.59,18.5,46.43,17.8055555556,64.7755555556,9.4633333333,92.9333333333,18.8138888889,45.4983333333,17.89,49.3633333333,17.1,47.6633333333,9.7,759.4,83,9,40,6.9
380,50,21.0666666667,46.73,20.6666666667,45.36,20.6,45.53,19.2,46.5266666667,18.405,76.9338888889,9.39,92.2666666667,18.725,45.5911111111,17.89,49.3205555556,17.0666666667,47.6633333333,9.7333333333,759.4166666667,82.5,9.1666666667,40,6.8333333333
370,30,21.1333333333,46.3333333333,20.73,45.0266666667,20.73,45.5,19.9333333333,46.1333333333,18.215,76.3361111111,9.39,91.9333333333,18.8677777778,45.6655555556,17.89,49.29,17.0666666667,47.6633333333,9.7666666667,759.4333333333,82,9.3333333333,40,6.7666666667
370,40,21.2,46.0666666667,20.79,44.8266666667,20.73,45.36,20.6666666667,45.49,18.15,75.6994444444,9.5333333333,91.5333333333,18.7761111111,45.4611111111,17.89,49.29,17.0666666667,47.56,9.8,759.45,81.5,9.5,40,6.7
90,20,21.2,45.7966666667,20.79,44.56,20.79,45.1633333333,21.1933333333,45.03,18.1,74.4027777778,9.6,90.2,18.6388888889,45.4611111111,17.89,49.29,17.0666666667,47.56,9.8333333333,759.4666666667,81,9.6666666667,40,6.6333333333
60,30,21.26,45.59,20.79,44.36,20.79,45.09,21.5,44.6333333333,18.05,72.3166666667,9.645,88.945,18.55,45.345,17.89,49.255,17.0333333333,47.53,9.8666666667,759.4833333333,80.5,9.8333333333,40,6.5666666667
50,20,21.29,45.3633333333,20.79,44.2,20.79,45.06,21.5,44.5,18,69.8916666667,9.69,88.4333333333,18.4938888889,45.2288888889,17.8677777778,49.1755555556,17.1,47.59,9.9,759.5,80,10,40,6.5
50,20,21.29,45.23,20.76,44.06,20.73,45,21.29,44.8,18,67.1811111111,9.69,88.1,18.4022222222,45.0372222222,17.89,49.2,17,47.4,9.8833333333,759.4333333333,80.1666666667,10,40,6.5166666667
50,10,21.29,45.045,20.7,44,20.79,44.9,21.23,45,17.9511111111,65.1588888889,9.69,88.2266666667,18.39,45,17.89,49.2,17.0666666667,47.4666666667,9.8666666667,759.3666666667,80.3333333333,10,40,6.5333333333
40,0,21.2,44.8633333333,20.7,44,20.79,44.8266666667,21.0666666667,45.09,17.945,64.0561111111,9.69,88.6266666667,18.34,45,17.89,49.2,17.0333333333,47.4633333333,9.85,759.3,80.5,10,40,6.55
50,0,21.2,44.79,20.7,43.9333333333,20.7,44.43,20.9266666667,45.1633333333,17.89,63.5405555556,9.7266666667,87.8966666667,18.29,45.1422222222,17.89,49.2,17.1,47.59,9.8333333333,759.2333333333,80.6666666667,10,40,6.5666666667
30,0,21.2,44.6633333333,20.6,43.7,20.7,44.1566666667,20.745,45.145,17.89,63.1872222222,9.7266666667,88.0233333333,18.29,45.265,17.89,49.2,17.1,47.845,9.8166666667,759.1666666667,80.8333333333,10,40,6.5833333333
20,0,21.1333333333,44.59,20.6,43.6266666667,20.6,43.76,20.5666666667,45.23,17.89,62.9194444444,9.69,88.4333333333,18.29,45.3983333333,17.89,49.2,17.1,48.03,9.8,759.1,81,10,40,6.6
20,0,21.1,44.56,20.5666666667,43.59,20.6,43.5666666667,20.4266666667,45.29,17.8622222222,62.5088888889,9.69,88.2266666667,18.29,45.545,17.89,49.2,17.1,48.09,9.8333333333,759,81,10,40,6.6333333333
30,0,21.0333333333,44.4333333333,20.5,43.59,20.5666666667,43.53,20.3566666667,45.4,17.8122222222,62.0283333333,9.7266666667,88.19,18.285,45.585,17.89,49.215,17.1,48.2,9.8666666667,758.9,81,10,40,6.6666666667
40,0,21,44.29,20.4266666667,43.5,20.5,43.59,20.23,45.4,17.79,61.6133333333,9.7266666667,88.2633333333,18.255,45.63,17.8677777778,49.22,17.1,48.2,9.9,758.8,81,10,40,6.7
50,0,21,44.23,20.4266666667,43.4333333333,20.39,43.545,20.1666666667,45.5,17.79,61.2255555556,9.8,87.7566666667,18.245,45.7533333333,17.8788888889,49.26,17.1,48.29,9.9333333333,758.7,81,10,40,6.7333333333
50,0,20.89,44.2,20.3566666667,43.4,20.39,43.5,20.0333333333,45.5,17.79,60.8311111111,9.8,88.5633333333,18.235,45.9972222222,17.8511111111,49.255,17.1,48.3633333333,9.9666666667,758.6,81,10,40,6.7666666667
40,0,20.89,44.2,20.29,43.4,20.39,43.56,19.9633333333,45.59,17.79,60.5033333333,9.8,88.26,18.235,46.1377777778,17.8177777778,49.225,17.1,48.4,10,758.5,81,10,40,6.8
40,0,20.8566666667,44.1633333333,20.26,43.5,20.39,43.59,19.89,45.6633333333,17.79,60.1722222222,9.8,88.1933333333,18.2,46.2922222222,17.84,49.26,17.1,48.4666666667,10.0166666667,758.5,80.8333333333,10,40,6.7833333333
40,0,20.79,44.09,20.2,43.5,20.3233333333,43.59,19.8566666667,45.7,17.79,59.8688888889,9.83,88.6,18.2,46.3022222222,17.8288888889,49.2983333333,17.1,48.5,10.0333333333,758.5,80.6666666667,10,40,6.7666666667
40,0,20.79,44.09,20.2,43.5,20.29,43.59,19.79,45.7,17.79,59.62,9.89,88.8666666667,18.2,46.3205555556,17.8566666667,49.3533333333,17.1,48.56,10.05,758.5,80.5,10,40,6.75
40,0,20.73,44.09,20.1333333333,43.5,20.29,43.6633333333,19.7,45.9,17.79,59.4155555556,9.89,89.26,18.2,46.4,17.8511111111,49.3572222222,17.1,48.6266666667,10.0666666667,758.5,80.3333333333,10,40,6.7333333333
40,0,20.7,44.09,20.1,43.59,20.29,43.7,19.7,45.9,17.78,59.155,9.89,88.695,18.2,46.4722222222,17.8566666667,49.3633333333,17.1,48.7,10.0833333333,758.5,80.1666666667,10,40,6.7166666667
20,0,20.7,44.09,20.0333333333,43.53,20.29,43.7,19.6666666667,45.9,17.765,58.9577777778,9.9633333333,88.46,18.2,46.5,17.8122222222,49.3144444444,17.1,48.73,10.1,758.5,80,10,40,6.7
30,0,20.6666666667,44.1633333333,20,43.59,20.26,43.6333333333,19.6,45.9,17.7,58.745,10,88.0933333333,18.2,46.5755555556,17.8011111111,49.3022222222,17.1,48.79,10.1,758.45,80.1666666667,10,40,6.75
20,0,20.6,44.09,19.9725,43.59,20.2,43.5,19.5,45.9333333333,17.72,58.5733333333,10,87.5,18.2,46.705,17.8011111111,49.3022222222,17.1666666667,48.8266666667,10.1,758.4,80.3333333333,10,40,6.8
40,0,20.6,44.2,19.89,43.59,20.1666666667,43.3633333333,19.5,46,17.7,58.45,10.0666666667,88.1233333333,18.2,46.7983333333,17.8011111111,49.3022222222,17.1666666667,48.9,10.1,758.35,80.5,10,40,6.85
40,0,20.525,44.2,19.8566666667,43.7,20.1,43.3633333333,19.4633333333,46.06,17.7,58.2933333333,9.9266666667,88.79,18.2,46.9044444444,17.79,49.3694444444,17.1666666667,48.9,10.1,758.3,80.6666666667,10,40,6.9
40,0,20.5,44.26,19.79,43.7,20,43.3266666667,19.39,46,17.7,58.145,9.9266666667,88.9666666667,18.2,47.12,17.8344444444,49.4444444444,17.1666666667,48.9666666667,10.1,758.25,80.8333333333,10,40,6.95
40,0,20.5,44.3266666667,19.79,43.7,20,43.4,19.39,46.045,17.7,57.9922222222,10,88.8933333333,18.2,47.205,17.79,49.4,17.1,49,10.1,758.2,81,10,40,7
50,0,20.4266666667,44.3266666667,19.79,43.7,20,43.4333333333,19.39,46.2,17.7,57.8266666667,10,88.9933333333,18.2,47.3105555556,17.79,49.4,17.1333333333,49.03,10.1,758.1166666667,81.1666666667,9.8333333333,40,7.0166666667
50,0,20.39,44.23,19.7,43.79,19.9266666667,43.5,19.3233333333,46.2,17.7,57.6966666667,10,88.9933333333,18.2,47.4,17.79,49.4388888889,17.2,49.09,10.1,758.0333333333,81.3333333333,9.6666666667,40,7.0333333333
40,0,20.39,44.29,19.7,43.79,19.89,43.53,19.29,46.2,17.7,57.565,10.0666666667,88.9,18.2,47.3755555556,17.8122222222,49.4644444444,17.2,49.1266666667,10.1,757.95,81.5,9.5,40,7.05
40,0,20.3566666667,44.3266666667,19.7,43.79,19.89,43.59,19.29,46.26,17.7,57.4388888889,10,88.8333333333,18.2,47.3572222222,17.79,49.5,17.2,49.2,10.1,757.8666666667,81.6666666667,9.3333333333,40,7.0666666667
30,0,20.29,44.4,19.7,43.79,19.89,43.59,19.23,46.23,17.7,57.345,10,88.6566666667,18.2,47.29,17.79,49.5,17.2,49.2,10.1,757.7833333333,81.8333333333,9.1666666667,40,7.0833333333
20,0,20.29,44.5,19.6333333333,43.8266666667,19.89,43.7,19.23,46.29,17.7,57.2288888889,9.9266666667,88.59,18.2,47.2961111111,17.79,49.5,17.2,49.26,10.1,757.7,82,9,40,7.1
20,0,20.29,44.5,19.6333333333,43.8266666667,19.8233333333,43.6266666667,19.2,46.29,17.7,57.1266666667,9.86,88.8966666667,18.2,47.3755555556,17.79,49.5,17.2,49.29,10.1333333333,757.65,81.8333333333,9.1666666667,40,7.1
20,0,20.2,44.4,19.6,43.8266666667,19.79,43.6266666667,19.2,46.29,17.7,57.0494444444,9.8,89.5633333333,18.2,47.3816666667,17.79,49.5,17.2,49.29,10.1666666667,757.6,81.6666666667,9.3333333333,40,7.1
50,0,20.2,44.4666666667,19.6,43.9,19.73,43.7,19.2,46.3633333333,17.6888888889,56.9211111111,9.89,89.6666666667,18.2,47.3816666667,17.79,49.5,17.2,49.4,10.2,757.55,81.5,9.5,40,7.1
50,0,20.2,44.59,19.5666666667,43.9333333333,19.7,43.79,19.2,46.3633333333,17.6777777778,56.835,9.9725,88.95,18.2,47.4,17.79,49.5,17.2,49.4,10.2333333333,757.5,81.3333333333,9.6666666667,40,7.1
40,0,20.2,44.6633333333,19.5,44.06,19.7,43.8633333333,19.1,46.4,17.6555555556,56.735,10.0666666667,88.66,18.2,47.4,17.79,49.535,17.2,49.4,10.2666666667,757.45,81.1666666667,9.8333333333,40,7.1
40,0,20.1,44.7,19.5,44.09,19.7,43.9333333333,19.1,46.4,17.6277777778,56.6327777778,10.0333333333,87.7666666667,18.2,47.4,17.79,49.57,17.2,49.4666666667,10.3,757.4,81,10,40,7.1
50,0,20.1,44.76,19.5,44.09,19.7,44,19.1,46.4333333333,17.6,56.545,10.1,87.1,18.2,47.4,17.79,49.59,17.2,49.4333333333,10.3,757.3833333333,80.8333333333,10,38.1666666667,7.0666666667
40,0,20.1,44.8266666667,19.39,44.09,19.7,44,19.1,46.5,17.6333333333,56.4944444444,10.13,85.73,18.2,47.3938888889,17.79,49.59,17.26,49.56,10.3,757.3666666667,80.6666666667,10,36.3333333333,7.0333333333
40,0,20.1,44.9,19.39,44.1725,19.7,44,19.0666666667,46.4666666667,17.6111111111,56.4333333333,10.2633333333,85.73,18.2,47.3022222222,17.79,49.59,17.23,49.59,10.3,757.35,80.5,10,34.5,7
40,0,20,44.79,19.39,44.26,19.7,44.03,19,46.4,17.6,56.3572222222,10.2266666667,85.5233333333,18.2,47.3083333333,17.79,49.6083333333,17.29,49.59,10.3,757.3333333333,80.3333333333,10,32.6666666667,6.9666666667
20,10,20,44.8175,19.39,44.3266666667,19.7,44.09,19,46.4,17.6,56.29,10.3,85.3966666667,18.2,47.4833333333,17.785,49.6022222222,17.26,49.56,10.3,757.3166666667,80.1666666667,10,30.8333333333,6.9333333333
